created_at,full_text,tweet_url,text_clean,text_StopWord,text_tokens,text_steamindo,polarity,subjectivity,sentiment,Sentiment
Thu Jun 05 05:40:16 +0000 2025,@bluwbelli Waktu gw kuliah dulu ada kok grup paguyubannya. Beberapa dosen-dosen penting yg punya jabatan di fakultas dan pastinya dekan masuk di grup itu. Bahasannya kurleb sumbangan kalo ada pembangunan di kampus sama event dan seminar.,https://x.com/undefined/status/1930499895879950622, waktu gw kuliah dulu ada kok grup paguyubannya beberapa dosendosen penting yg punya jabatan di fakultas dan pastinya dekan masuk di grup itu bahasannya kurleb sumbangan kalo ada pembangunan di kampus sama event dan seminar,kuliah grup paguyubannya dosendosen jabatan fakultas pastinya dekan masuk grup bahasannya kurleb sumbangan pembangunan kampus event seminar,"['kuliah', 'grup', 'paguyubannya', 'dosendosen', 'jabatan', 'fakultas', 'pastinya', 'dekan', 'masuk', 'grup', 'bahasannya', 'kurleb', 'sumbangan', 'pembangunan', 'kampus', 'event', 'seminar']",kuliah grup paguyuban dosendosen jabat fakultas pasti dekan masuk grup bahas kurleb sumbang bangun kampus event seminar,0.0,0.0,,Negatif
Thu Jun 05 05:39:49 +0000 2025,@ardisatriawan tp setiap postingan lu tendensinya sangat tidak napak tanah sih mas. gue tau lu dosen di korea dan gue tau maksud lu untuk ningkatin awareness n memperjuangin hak orang2. tp negara ini bukan di negara korea mas sekali lgi ini bukan negara korea,https://x.com/undefined/status/1930499780431516111, tp setiap postingan lu tendensinya sangat tidak napak tanah sih mas gue tau lu dosen di korea dan gue tau maksud lu untuk ningkatin awareness n memperjuangin hak orang tp negara ini bukan di negara korea mas sekali lgi ini bukan negara korea,tp postingan tendensinya napak tanah mas dosen korea maksud ningkatin awareness memperjuangin hak orang tp negara negara korea mas negara korea,"['tp', 'postingan', 'tendensinya', 'napak', 'tanah', 'mas', 'dosen', 'korea', 'maksud', 'ningkatin', 'awareness', 'memperjuangin', 'hak', 'orang', 'tp', 'negara', 'negara', 'korea', 'mas', 'negara', 'korea']",tp postingan tendensi napak tanah mas dosen korea maksud ningkatin awareness memperjuangin hak orang tp negara negara korea mas negara korea,0.0,0.0,,Negatif
Thu Jun 05 05:39:20 +0000 2025,Di mana dosen yang whimsy. Kenapa dosen2 ini nonchalant. Aku cuman mau wawancara bukan mau nagih pinjol ,https://x.com/undefined/status/1930499659329618415,di mana dosen yang whimsy kenapa dosen ini nonchalant aku cuman mau wawancara bukan mau nagih pinjol ,dosen whimsy dosen nonchalant cuman wawancara nagih pinjol,"['dosen', 'whimsy', 'dosen', 'nonchalant', 'cuman', 'wawancara', 'nagih', 'pinjol']",dosen whimsy dosen nonchalant cuman wawancara nagih pinjol,0.0,0.0,,Negatif
Thu Jun 05 05:39:15 +0000 2025,Eh krn aku gabut dan mau menghibur diri krn dighosting dosen aku mau buat thread first up treasure di akun @treasuremembers xixixi,https://x.com/undefined/status/1930499638869770637,eh krn aku gabut dan mau menghibur diri krn dighosting dosen aku mau buat thread first up treasure di akun  xixixi,eh gabut menghibur dighosting dosen thread first up treasure akun xixixi,"['eh', 'gabut', 'menghibur', 'dighosting', 'dosen', 'thread', 'first', 'up', 'treasure', 'akun', 'xixixi']",eh gabut hibur dighosting dosen thread first up treasure akun xixixi,0.25,0.3333333333333333,,Positif
Thu Jun 05 05:37:09 +0000 2025,gw: omg dkv bukan passion gwww also gw habis di okein dosen omggg i love dkv),https://x.com/undefined/status/1930499111570346066,gw omg dkv bukan passion gwww also gw habis di okein dosen omggg i love dkv,omg dkv passion gwww also okein dosen omggg i love dkv,"['omg', 'dkv', 'passion', 'gwww', 'also', 'okein', 'dosen', 'omggg', 'i', 'love', 'dkv']",omg dkv passion gwww also okein dosen omggg i love dkv,0.5,0.6,,Positif
Thu Jun 05 05:36:57 +0000 2025,keasbunan hari ini: : dosen : aku lagi ngumpulin tugas dikertas selembar trs dosennya liat jawabannya : bener semua ternyata : karna cewe dengan lantangnya gue jawab karna cewe dan gue jawab gitu ke dosen gue...,https://x.com/undefined/status/1930499061750395068,keasbunan hari ini  dosen  aku lagi ngumpulin tugas dikertas selembar trs dosennya liat jawabannya  bener semua ternyata  karna cewe dengan lantangnya gue jawab karna cewe dan gue jawab gitu ke dosen gue,keasbunan dosen ngumpulin tugas dikertas selembar trs dosennya liat jawabannya bener karna cewe lantangnya karna cewe gitu dosen,"['keasbunan', 'dosen', 'ngumpulin', 'tugas', 'dikertas', 'selembar', 'trs', 'dosennya', 'liat', 'jawabannya', 'bener', 'karna', 'cewe', 'lantangnya', 'karna', 'cewe', 'gitu', 'dosen']",keasbunan dosen ngumpulin tugas kertas lembar trs dosen liat jawab bener karna cewe lantang karna cewe gitu dosen,0.0,0.0,,Negatif
Thu Jun 05 05:34:34 +0000 2025,Pengen D0i H4nsuke jadi dosen bingung ku,https://x.com/undefined/status/1930498461188964679,pengen di hnsuke jadi dosen bingung ku,pengen hnsuke dosen bingung,"['pengen', 'hnsuke', 'dosen', 'bingung']",ken hnsuke dosen bingung,0.0,0.0,,Negatif
Thu Jun 05 05:34:23 +0000 2025,@AbbyAjayiAV @jessecryp @MissRozapepper Okay. Once bad review dosen t mean a product is not good. I have someone using it for years as well.m and it s still working perfectly.,https://x.com/undefined/status/1930498413931442298,   okay once bad review dosen t mean a product is not good i have someone using it for years as wellm and it s still working perfectly,okay once bad review dosen mean a product is not good i have someone using it for years as wellm and it s still working perfectly,"['okay', 'once', 'bad', 'review', 'dosen', 'mean', 'a', 'product', 'is', 'not', 'good', 'i', 'have', 'someone', 'using', 'it', 'for', 'years', 'as', 'wellm', 'and', 'it', 's', 'still', 'working', 'perfectly']",okay once bad review dosen mean a product is not good i have someone using it for years as wellm and it s still working perfectly,0.027500000000000035,0.6908333333333333,,Positif
Thu Jun 05 05:33:32 +0000 2025,@papilionidaety @yappingfess Tergantung dosen kalau tegas ya gk boleh masuk walaupun telat 1 menit,https://x.com/undefined/status/1930498200680735176,  tergantung dosen kalau tegas ya gk boleh masuk walaupun telat  menit,tergantung dosen masuk telat menit,"['tergantung', 'dosen', 'masuk', 'telat', 'menit']",gantung dosen masuk telat menit,0.0,0.0,,Negatif
Thu Jun 05 05:32:21 +0000 2025,di kantor ditegur wm yg notabenenya dosen mana ga menghargai bgt seolah2 cuma ak yg salah padahal dia yg kureng ngajarin anaknya dih cape bgt.,https://x.com/undefined/status/1930497901790179363,di kantor ditegur wm yg notabenenya dosen mana ga menghargai bgt seolah cuma ak yg salah padahal dia yg kureng ngajarin anaknya dih cape bgt,kantor ditegur wm notabenenya dosen menghargai ak salah kureng ngajarin anaknya dih cape,"['kantor', 'ditegur', 'wm', 'notabenenya', 'dosen', 'menghargai', 'ak', 'salah', 'kureng', 'ngajarin', 'anaknya', 'dih', 'cape']",kantor tegur wm notabene dosen harga ak salah reng ngajarin anak dih cape,0.0,0.0,,Negatif
Thu Jun 05 05:32:11 +0000 2025,Transformasi data jadi visual yang powerful pakai Looker Studio! Penasaran caranya? Yuk pelajari Sains Data Terapan bersama Dosen Sal Sabila Wijayanti S.Kom. M.Kom. di Politeknik Artificial Intelligence BMD. #DashboardKeren #plaibmd #politeknikaibmd #SainsDataTerapan https://t.co/2ncLbor0Oz,https://x.com/undefined/status/1930497859348214123,transformasi data jadi visual yang powerful pakai looker studio penasaran caranya yuk pelajari sains data terapan bersama dosen sal sabila wijayanti skom mkom di politeknik artificial intelligence bmd dashboardkeren plaibmd politeknikaibmd sainsdataterapan ,transformasi data visual powerful pakai looker studio penasaran yuk pelajari sains data terapan dosen sal sabila wijayanti skom mkom politeknik artificial intelligence bmd dashboardkeren plaibmd politeknikaibmd sainsdataterapan,"['transformasi', 'data', 'visual', 'powerful', 'pakai', 'looker', 'studio', 'penasaran', 'yuk', 'pelajari', 'sains', 'data', 'terapan', 'dosen', 'sal', 'sabila', 'wijayanti', 'skom', 'mkom', 'politeknik', 'artificial', 'intelligence', 'bmd', 'dashboardkeren', 'plaibmd', 'politeknikaibmd', 'sainsdataterapan']",transformasi data visual powerful pakai looker studio penasaran yuk ajar sains data terap dosen sal sabila wijayanti skom mkom politeknik artificial intelligence bmd dashboardkeren plaibmd politeknikaibmd sainsdataterapan,-0.075,0.6666666666666666,,Negatif
Thu Jun 05 05:31:37 +0000 2025,@ppppp1245688 this is why i make it abundantly clear from the get go that i don't want kids atm i am down to do it with rubber everytime if she dosen't want to go on BC if smth happens i will drive her to the clinic (thankfully haven't needed to do it yet) people have to communicate,https://x.com/undefined/status/1930497716934594913, this is why i make it abundantly clear from the get go that i dont want kids atm i am down to do it with rubber everytime if she dosent want to go on bc if smth happens i will drive her to the clinic thankfully havent needed to do it yet people have to communicate,this is why i make it abundantly clear from get go that i dont want kids atm i am down to do it with rubber everytime if she dosent want to go on bc if smth happens i will drive her to clinic thankfully havent needed to do it yet people have to communicate,"['this', 'is', 'why', 'i', 'make', 'it', 'abundantly', 'clear', 'from', 'get', 'go', 'that', 'i', 'dont', 'want', 'kids', 'atm', 'i', 'am', 'down', 'to', 'do', 'it', 'with', 'rubber', 'everytime', 'if', 'she', 'dosent', 'want', 'to', 'go', 'on', 'bc', 'if', 'smth', 'happens', 'i', 'will', 'drive', 'her', 'to', 'clinic', 'thankfully', 'havent', 'needed', 'to', 'do', 'it', 'yet', 'people', 'have', 'to', 'communicate']",this is why i make it abundantly clear from get go that i dont want kids atm i am down to do it with rubber everytime if she dosent want to go on bc if smth happens i will drive her to clinic thankfully havent needed to do it yet people have to communicate,-0.027777777777777783,0.33611111111111114,,Negatif
Thu Jun 05 05:31:11 +0000 2025,pov dosen penguji pas sidang,https://x.com/undefined/status/1930497609036161427,pov dosen penguji pas sidang,pov dosen penguji sidang,"['pov', 'dosen', 'penguji', 'sidang']",pov dosen uji sidang,0.0,0.0,,Negatif
Thu Jun 05 05:30:39 +0000 2025,actually a canon moment bcs THAT dosen actually said this multiple times,https://x.com/undefined/status/1930497474185122179,actually a canon moment bcs that dosen actually said this multiple times,actually a canon moment bcs that dosen actually said this multiple times,"['actually', 'a', 'canon', 'moment', 'bcs', 'that', 'dosen', 'actually', 'said', 'this', 'multiple', 'times']",actually a canon moment bcs that dosen actually said this multiple times,0.0,0.06666666666666667,,Negatif
Thu Jun 05 05:30:28 +0000 2025,Sayangnya enggak waktu pertama kuliah kaget banget kaya akhir tahun orang liburan sedangkan diriku justru sibuk UAS. Kaya akhir tahunnnn??? masuk kampus tuhhh kaya gimana ya karena biasa libur jadi shock. Yang bikin shock lagi dosen bisa sesuka hati ganti jadwal,https://x.com/undefined/status/1930497426630328580,sayangnya enggak waktu pertama kuliah kaget banget kaya akhir tahun orang liburan sedangkan diriku justru sibuk uas kaya akhir tahunnnn masuk kampus tuhhh kaya gimana ya karena biasa libur jadi shock yang bikin shock lagi dosen bisa sesuka hati ganti jadwal,sayangnya kuliah kaget kaya orang liburan diriku sibuk uas kaya tahunnnn masuk kampus tuhhh kaya gimana libur shock shock dosen sesuka hati ganti jadwal,"['sayangnya', 'kuliah', 'kaget', 'kaya', 'orang', 'liburan', 'diriku', 'sibuk', 'uas', 'kaya', 'tahunnnn', 'masuk', 'kampus', 'tuhhh', 'kaya', 'gimana', 'libur', 'shock', 'shock', 'dosen', 'sesuka', 'hati', 'ganti', 'jadwal']",sayang kuliah kaget kaya orang libur diri sibuk uas kaya tahunnnn masuk kampus tuhhh kaya gimana libur shock shock dosen suka hati ganti jadwal,0.0,0.0,,Negatif
Thu Jun 05 05:29:53 +0000 2025,Njirs diajakin ngegibahin soal anak2 its yang ke kampus pada naik mobil am dosen jepangku agak kaget beliau tertarik ngomongin hal yg beginian ternyata... Ngebandinginnya am untag dan berspekulasi anak2 its tu kebanyakan spoiled brat,https://x.com/undefined/status/1930497283369619765,njirs diajakin ngegibahin soal anak its yang ke kampus pada naik mobil am dosen jepangku agak kaget beliau tertarik ngomongin hal yg beginian ternyata ngebandinginnya am untag dan berspekulasi anak its tu kebanyakan spoiled brat,njirs diajakin ngegibahin anak its kampus mobil am dosen jepangku kaget beliau tertarik ngomongin ngebandinginnya am untag berspekulasi anak its tu kebanyakan spoiled brat,"['njirs', 'diajakin', 'ngegibahin', 'anak', 'its', 'kampus', 'mobil', 'am', 'dosen', 'jepangku', 'kaget', 'beliau', 'tertarik', 'ngomongin', 'ngebandinginnya', 'am', 'untag', 'berspekulasi', 'anak', 'its', 'tu', 'kebanyakan', 'spoiled', 'brat']",njirs diajakin ngegibahin anak its kampus mobil am dosen jepangku kaget beliau tarik ngomongin ngebandinginnya am untag spekulasi anak its tu banyak spoiled brat,0.0,0.0,,Negatif
Thu Jun 05 05:29:51 +0000 2025,@iamthedrifter He dosen't talk about the Butchers of Pakistan. The ones who killed his family members . Let's see @BBhuttoZardari if you have the guts.,https://x.com/undefined/status/1930497272229265467, he dosent talk about the butchers of pakistan the ones who killed his family members  lets see  if you have the guts,he dosent talk about butchers of pakistan ones who killed his family members lets see if you have guts,"['he', 'dosent', 'talk', 'about', 'butchers', 'of', 'pakistan', 'ones', 'who', 'killed', 'his', 'family', 'members', 'lets', 'see', 'if', 'you', 'have', 'guts']",he dosent talk about butchers of pakistan ones who killed his family members lets see if you have guts,-0.2,0.0,,Negatif
Thu Jun 05 05:29:43 +0000 2025,dosen: https://t.co/Zr8eFMfOpv,https://x.com/undefined/status/1930497238889099654,dosen ,dosen,['dosen'],dosen,0.0,0.0,,Negatif
Thu Jun 05 05:29:33 +0000 2025,mau cerita jadi gue tuh ber3 sama temen sedosbing. biasanya dosen gue nih fast respon. nah tuh semua chat mau bimbingan hari ini. yg dibales yg paling siang chat nya. apa yg kocak? blio udah dari pagi di kampus sampe jam 12.30 &amp; bales chat nya jam 12 lebih dikit ya Allah sabar,https://x.com/undefined/status/1930497197671432510,mau cerita jadi gue tuh ber sama temen sedosbing biasanya dosen gue nih fast respon nah tuh semua chat mau bimbingan hari ini yg dibales yg paling siang chat nya apa yg kocak blio udah dari pagi di kampus sampe jam  amp bales chat nya jam  lebih dikit ya allah sabar,cerita ber temen sedosbing dosen fast respon chat bimbingan dibales siang chat blio pagi kampus sampe jam bales chat jam dikit allah sabar,"['cerita', 'ber', 'temen', 'sedosbing', 'dosen', 'fast', 'respon', 'chat', 'bimbingan', 'dibales', 'siang', 'chat', 'blio', 'pagi', 'kampus', 'sampe', 'jam', 'bales', 'chat', 'jam', 'dikit', 'allah', 'sabar']",cerita ber temen sedosbing dosen fast respon chat bimbing dibales siang chat blio pagi kampus sampe jam bales chat jam dikit allah sabar,0.2,0.6,,Positif
Thu Jun 05 05:29:27 +0000 2025,@kelixmann Dia dosen kah?,https://x.com/undefined/status/1930497170559709513, dia dosen kah,dosen kah,"['dosen', 'kah']",dosen kah,0.0,0.0,,Negatif
Thu Jun 05 05:29:20 +0000 2025,tiap mau ngechat dosen rasanya dunia mau hancur ,https://x.com/undefined/status/1930497143833297173,tiap mau ngechat dosen rasanya dunia mau hancur ,ngechat dosen dunia hancur,"['ngechat', 'dosen', 'dunia', 'hancur']",ngechat dosen dunia hancur,0.0,0.0,,Negatif
Thu Jun 05 05:29:00 +0000 2025,@sheticgrl muk minta ttd dosen tapi egak jadii,https://x.com/undefined/status/1930497061038006551, muk minta ttd dosen tapi egak jadii,muk ttd dosen egak jadii,"['muk', 'ttd', 'dosen', 'egak', 'jadii']",muk ttd dosen egak jadi,0.0,0.0,,Negatif
Thu Jun 05 05:28:51 +0000 2025,Dosen gue yang pake kerudung panjang baju longgar ngomong lembut aja paham ya nyet buat gak manggil gue pake deadname nanya dulu enaknya dipanggil apa lu yang bikin gue guilty karena gamau ngakuin deadname gue padahal kita satu komunitas can go to hell. Stop projecting najis.,https://x.com/undefined/status/1930497020089012279,dosen gue yang pake kerudung panjang baju longgar ngomong lembut aja paham ya nyet buat gak manggil gue pake deadname nanya dulu enaknya dipanggil apa lu yang bikin gue guilty karena gamau ngakuin deadname gue padahal kita satu komunitas can go to hell stop projecting najis,dosen pake kerudung baju longgar ngomong lembut paham nyet manggil pake deadname enaknya dipanggil guilty gamau ngakuin deadname komunitas can go to hell stop projecting najis,"['dosen', 'pake', 'kerudung', 'baju', 'longgar', 'ngomong', 'lembut', 'paham', 'nyet', 'manggil', 'pake', 'deadname', 'enaknya', 'dipanggil', 'guilty', 'gamau', 'ngakuin', 'deadname', 'komunitas', 'can', 'go', 'to', 'hell', 'stop', 'projecting', 'najis']",dosen pake kerudung baju longgar ngomong lembut paham nyet manggil pake deadname enak panggil guilty gamau ngakuin deadname komunitas can go to hell stop projecting najis,-0.5,1.0,,Negatif
Thu Jun 05 05:28:03 +0000 2025,Betul. Meskipun guru dosen dan tutor les memiliki peran penting dalam pendidikan tanggung jawab utama untuk mencerdaskan kehidupan bangsa tetap berada di pundak negara. Dan ini sdh menjadi kewajiban fundamental yg tidak bisa dialihkan kpd individu/kelompok.,https://x.com/undefined/status/1930496818724393393,betul meskipun guru dosen dan tutor les memiliki peran penting dalam pendidikan tanggung jawab utama untuk mencerdaskan kehidupan bangsa tetap berada di pundak negara dan ini sdh menjadi kewajiban fundamental yg tidak bisa dialihkan kpd individukelompok,guru dosen tutor les memiliki peran pendidikan tanggung utama mencerdaskan kehidupan bangsa pundak negara kewajiban fundamental dialihkan kpd individukelompok,"['guru', 'dosen', 'tutor', 'les', 'memiliki', 'peran', 'pendidikan', 'tanggung', 'utama', 'mencerdaskan', 'kehidupan', 'bangsa', 'pundak', 'negara', 'kewajiban', 'fundamental', 'dialihkan', 'kpd', 'individukelompok']",guru dosen tutor les milik peran didik tanggung utama cerdas hidup bangsa pundak negara wajib fundamental alih kpd individukelompok,0.0,0.0,,Negatif
Thu Jun 05 05:27:34 +0000 2025,I actually worked with a small project that did the same concept as $BALL so i like the idea There WILL BE a lottery on chain will it be $BALL? Good R\R if market dosen't crash (soon ) https://t.co/iFFUxcycuw,https://x.com/undefined/status/1930496698473714061,i actually worked with a small project that did the same concept as ball so i like the idea there will be a lottery on chain will it be ball good rr if market dosent crash soon  ,i actually worked with a small project that did same concept as ball so i like idea there will be a lottery on chain will it be ball good rr if market dosent crash soon,"['i', 'actually', 'worked', 'with', 'a', 'small', 'project', 'that', 'did', 'same', 'concept', 'as', 'ball', 'so', 'i', 'like', 'idea', 'there', 'will', 'be', 'a', 'lottery', 'on', 'chain', 'will', 'it', 'be', 'ball', 'good', 'rr', 'if', 'market', 'dosent', 'crash', 'soon']",i actually worked with a small project that did same concept as ball so i like idea there will be a lottery on chain will it be ball good rr if market dosent crash soon,0.11249999999999999,0.30625,,Positif
